|2021-09-03 17:09:44,641|root|INFO|test_upp||building model.....|
|2021-09-03 17:09:44,795|root|INFO|test_upp||done|
|2021-09-03 17:09:44,795|root|INFO|test_upp||move to GPU.....|
|2021-09-03 17:09:47,576|root|INFO|test_upp||done|
|2021-09-03 17:09:47,576|root|INFO|test_upp||standby....|
|2021-09-03 17:10:00,590|root|INFO|test_upp||-----------------------------------------|
|2021-09-03 17:10:00,590|root|INFO|test_upp||processing 610.jpg|
|2021-09-03 17:10:00,844|root|INFO|test_upp||cls name: 建筑|
|2021-09-03 17:10:01,499|root|INFO|test_upp||0/10|
|2021-09-03 17:10:02,410|root|INFO|test_upp||1/10|
|2021-09-03 17:10:03,316|root|INFO|test_upp||2/10|
|2021-09-03 17:10:04,218|root|INFO|test_upp||3/10|
|2021-09-03 17:10:05,128|root|INFO|test_upp||4/10|
|2021-09-03 17:10:06,030|root|INFO|test_upp||5/10|
|2021-09-03 17:10:06,939|root|INFO|test_upp||6/10|
|2021-09-03 17:10:07,844|root|INFO|test_upp||7/10|
|2021-09-03 17:10:08,752|root|INFO|test_upp||8/10|
|2021-09-03 17:10:09,650|root|INFO|test_upp||9/10|
|2021-09-03 17:10:10,556|root|INFO|test_upp||10/10|
|2021-09-03 17:10:14,018|root|INFO|test_upp||cls name: 水域|
|2021-09-03 17:10:14,495|root|INFO|test_upp||0/10|
|2021-09-03 17:10:15,442|root|INFO|test_upp||1/10|
|2021-09-03 17:10:16,438|root|INFO|test_upp||2/10|
|2021-09-03 17:10:17,375|root|INFO|test_upp||3/10|
|2021-09-03 17:10:18,327|root|INFO|test_upp||4/10|
|2021-09-03 17:10:19,228|root|INFO|test_upp||5/10|
|2021-09-03 17:10:20,132|root|INFO|test_upp||6/10|
|2021-09-03 17:10:21,036|root|INFO|test_upp||7/10|
|2021-09-03 17:10:21,943|root|INFO|test_upp||8/10|
|2021-09-03 17:10:22,843|root|INFO|test_upp||9/10|
|2021-09-03 17:10:23,747|root|INFO|test_upp||10/10|
|2021-09-03 17:10:27,100|root|INFO|test_upp||cls name: 耕地|
|2021-09-03 17:10:27,486|root|INFO|test_upp||0/10|
|2021-09-03 17:10:28,396|root|INFO|test_upp||1/10|
|2021-09-03 17:10:29,324|root|INFO|test_upp||2/10|
|2021-09-03 17:10:30,241|root|INFO|test_upp||3/10|
|2021-09-03 17:10:31,144|root|INFO|test_upp||4/10|
|2021-09-03 17:10:32,060|root|INFO|test_upp||5/10|
|2021-09-03 17:10:32,961|root|INFO|test_upp||6/10|
|2021-09-03 17:10:33,865|root|INFO|test_upp||7/10|
|2021-09-03 17:10:34,778|root|INFO|test_upp||8/10|
|2021-09-03 17:10:35,681|root|INFO|test_upp||9/10|
|2021-09-03 17:10:36,585|root|INFO|test_upp||10/10|
|2021-09-03 17:10:39,999|root|INFO|test_upp||cls name: 绿地|
|2021-09-03 17:10:40,570|root|INFO|test_upp||0/10|
|2021-09-03 17:10:41,531|root|INFO|test_upp||1/10|
|2021-09-03 17:10:42,537|root|INFO|test_upp||2/10|
|2021-09-03 17:10:43,524|root|INFO|test_upp||3/10|
|2021-09-03 17:10:44,523|root|INFO|test_upp||4/10|
|2021-09-03 17:10:45,439|root|INFO|test_upp||5/10|
|2021-09-03 17:10:46,356|root|INFO|test_upp||6/10|
|2021-09-03 17:10:47,265|root|INFO|test_upp||7/10|
|2021-09-03 17:10:48,167|root|INFO|test_upp||8/10|
|2021-09-03 17:10:49,071|root|INFO|test_upp||9/10|
|2021-09-03 17:10:49,982|root|INFO|test_upp||10/10|
|2021-09-03 17:10:52,932|root|INFO|test_upp||cls name: 森林|
|2021-09-03 17:10:53,480|root|INFO|test_upp||0/10|
|2021-09-03 17:10:54,373|root|INFO|test_upp||1/10|
|2021-09-03 17:10:55,280|root|INFO|test_upp||2/10|
|2021-09-03 17:10:56,187|root|INFO|test_upp||3/10|
|2021-09-03 17:10:57,094|root|INFO|test_upp||4/10|
|2021-09-03 17:10:57,997|root|INFO|test_upp||5/10|
|2021-09-03 17:10:58,912|root|INFO|test_upp||6/10|
|2021-09-03 17:10:59,816|root|INFO|test_upp||7/10|
|2021-09-03 17:11:00,718|root|INFO|test_upp||8/10|
|2021-09-03 17:11:01,629|root|INFO|test_upp||9/10|
|2021-09-03 17:11:02,535|root|INFO|test_upp||10/10|
|2021-09-03 17:11:05,916|root|INFO|test_upp||done---------------------------------|
