|2021-09-03 16:00:28,641|root|INFO|test_upp||building model.....|
|2021-09-03 16:00:28,795|root|INFO|test_upp||done|
|2021-09-03 16:00:28,795|root|INFO|test_upp||move to GPU.....|
|2021-09-03 16:00:31,584|root|INFO|test_upp||done|
|2021-09-03 16:00:31,584|root|INFO|test_upp||standby....|
|2021-09-03 16:02:31,712|root|INFO|test_upp||-----------------------------------------|
|2021-09-03 16:02:31,712|root|INFO|test_upp||processing 610.jpg|
|2021-09-03 16:02:31,965|root|INFO|test_upp||cls name: 建筑|
|2021-09-03 16:02:32,564|root|INFO|test_upp||0/10|
|2021-09-03 16:02:33,481|root|INFO|test_upp||1/10|
|2021-09-03 16:02:34,391|root|INFO|test_upp||2/10|
|2021-09-03 16:02:35,299|root|INFO|test_upp||3/10|
|2021-09-03 16:02:36,199|root|INFO|test_upp||4/10|
|2021-09-03 16:02:37,105|root|INFO|test_upp||5/10|
|2021-09-03 16:02:38,012|root|INFO|test_upp||6/10|
|2021-09-03 16:02:38,925|root|INFO|test_upp||7/10|
|2021-09-03 16:02:39,827|root|INFO|test_upp||8/10|
|2021-09-03 16:02:40,730|root|INFO|test_upp||9/10|
|2021-09-03 16:02:41,637|root|INFO|test_upp||10/10|
|2021-09-03 16:02:44,829|root|INFO|test_upp||cls name: 水域|
|2021-09-03 16:02:45,156|root|INFO|test_upp||0/10|
|2021-09-03 16:02:46,148|root|INFO|test_upp||1/10|
|2021-09-03 16:02:47,160|root|INFO|test_upp||2/10|
|2021-09-03 16:02:48,165|root|INFO|test_upp||3/10|
|2021-09-03 16:02:49,164|root|INFO|test_upp||4/10|
|2021-09-03 16:02:50,191|root|INFO|test_upp||5/10|
|2021-09-03 16:02:51,191|root|INFO|test_upp||6/10|
|2021-09-03 16:02:52,142|root|INFO|test_upp||7/10|
|2021-09-03 16:02:53,050|root|INFO|test_upp||8/10|
|2021-09-03 16:02:53,963|root|INFO|test_upp||9/10|
|2021-09-03 16:02:54,869|root|INFO|test_upp||10/10|
|2021-09-03 16:02:57,892|root|INFO|test_upp||cls name: 耕地|
|2021-09-03 16:02:58,417|root|INFO|test_upp||0/10|
|2021-09-03 16:02:59,324|root|INFO|test_upp||1/10|
|2021-09-03 16:03:00,237|root|INFO|test_upp||2/10|
|2021-09-03 16:03:01,150|root|INFO|test_upp||3/10|
|2021-09-03 16:03:02,049|root|INFO|test_upp||4/10|
|2021-09-03 16:03:02,950|root|INFO|test_upp||5/10|
|2021-09-03 16:03:03,847|root|INFO|test_upp||6/10|
|2021-09-03 16:03:04,747|root|INFO|test_upp||7/10|
|2021-09-03 16:03:05,652|root|INFO|test_upp||8/10|
|2021-09-03 16:03:06,552|root|INFO|test_upp||9/10|
|2021-09-03 16:03:07,461|root|INFO|test_upp||10/10|
|2021-09-03 16:03:10,408|root|INFO|test_upp||cls name: 绿地|
|2021-09-03 16:03:10,917|root|INFO|test_upp||0/10|
|2021-09-03 16:03:11,903|root|INFO|test_upp||1/10|
|2021-09-03 16:03:12,923|root|INFO|test_upp||2/10|
|2021-09-03 16:03:13,946|root|INFO|test_upp||3/10|
|2021-09-03 16:03:14,947|root|INFO|test_upp||4/10|
|2021-09-03 16:03:15,951|root|INFO|test_upp||5/10|
|2021-09-03 16:03:16,902|root|INFO|test_upp||6/10|
|2021-09-03 16:03:17,851|root|INFO|test_upp||7/10|
|2021-09-03 16:03:18,760|root|INFO|test_upp||8/10|
|2021-09-03 16:03:19,662|root|INFO|test_upp||9/10|
|2021-09-03 16:03:20,569|root|INFO|test_upp||10/10|
|2021-09-03 16:03:23,211|root|INFO|test_upp||cls name: 森林|
|2021-09-03 16:03:23,699|root|INFO|test_upp||0/10|
|2021-09-03 16:03:24,593|root|INFO|test_upp||1/10|
|2021-09-03 16:03:25,487|root|INFO|test_upp||2/10|
|2021-09-03 16:03:26,380|root|INFO|test_upp||3/10|
|2021-09-03 16:03:27,274|root|INFO|test_upp||4/10|
|2021-09-03 16:03:28,165|root|INFO|test_upp||5/10|
|2021-09-03 16:03:29,064|root|INFO|test_upp||6/10|
|2021-09-03 16:03:29,972|root|INFO|test_upp||7/10|
|2021-09-03 16:03:30,881|root|INFO|test_upp||8/10|
|2021-09-03 16:03:31,791|root|INFO|test_upp||9/10|
|2021-09-03 16:03:32,694|root|INFO|test_upp||10/10|
