|2021-09-03 16:33:10,494|root|INFO|test_upp||building model.....|
|2021-09-03 16:33:10,644|root|INFO|test_upp||done|
|2021-09-03 16:33:10,644|root|INFO|test_upp||move to GPU.....|
|2021-09-03 16:33:13,640|root|INFO|test_upp||done|
|2021-09-03 16:33:13,640|root|INFO|test_upp||standby....|
|2021-09-03 16:33:14,642|root|INFO|test_upp||-----------------------------------------|
|2021-09-03 16:33:14,642|root|INFO|test_upp||processing 610.jpg|
|2021-09-03 16:33:14,885|root|INFO|test_upp||cls name: 建筑|
|2021-09-03 16:33:15,488|root|INFO|test_upp||0/10|
|2021-09-03 16:33:16,466|root|INFO|test_upp||1/10|
|2021-09-03 16:33:17,466|root|INFO|test_upp||2/10|
|2021-09-03 16:33:18,463|root|INFO|test_upp||3/10|
|2021-09-03 16:33:19,465|root|INFO|test_upp||4/10|
|2021-09-03 16:33:20,465|root|INFO|test_upp||5/10|
|2021-09-03 16:33:21,432|root|INFO|test_upp||6/10|
|2021-09-03 16:33:22,330|root|INFO|test_upp||7/10|
|2021-09-03 16:33:23,220|root|INFO|test_upp||8/10|
|2021-09-03 16:33:24,116|root|INFO|test_upp||9/10|
|2021-09-03 16:33:25,024|root|INFO|test_upp||10/10|
|2021-09-03 16:33:28,163|root|INFO|test_upp||cls name: 水域|
|2021-09-03 16:33:28,732|root|INFO|test_upp||0/10|
|2021-09-03 16:33:29,636|root|INFO|test_upp||1/10|
|2021-09-03 16:33:30,550|root|INFO|test_upp||2/10|
|2021-09-03 16:33:31,457|root|INFO|test_upp||3/10|
|2021-09-03 16:33:32,363|root|INFO|test_upp||4/10|
|2021-09-03 16:33:33,272|root|INFO|test_upp||5/10|
|2021-09-03 16:33:34,177|root|INFO|test_upp||6/10|
|2021-09-03 16:33:35,091|root|INFO|test_upp||7/10|
|2021-09-03 16:33:35,999|root|INFO|test_upp||8/10|
|2021-09-03 16:33:36,912|root|INFO|test_upp||9/10|
|2021-09-03 16:33:37,831|root|INFO|test_upp||10/10|
|2021-09-03 16:33:40,964|root|INFO|test_upp||cls name: 耕地|
|2021-09-03 16:33:41,294|root|INFO|test_upp||0/10|
|2021-09-03 16:33:42,266|root|INFO|test_upp||1/10|
|2021-09-03 16:33:43,183|root|INFO|test_upp||2/10|
|2021-09-03 16:33:44,085|root|INFO|test_upp||3/10|
|2021-09-03 16:33:45,026|root|INFO|test_upp||4/10|
|2021-09-03 16:33:46,011|root|INFO|test_upp||5/10|
|2021-09-03 16:33:46,995|root|INFO|test_upp||6/10|
|2021-09-03 16:33:47,998|root|INFO|test_upp||7/10|
|2021-09-03 16:33:48,909|root|INFO|test_upp||8/10|
|2021-09-03 16:33:49,821|root|INFO|test_upp||9/10|
|2021-09-03 16:33:50,732|root|INFO|test_upp||10/10|
|2021-09-03 16:33:53,815|root|INFO|test_upp||cls name: 绿地|
|2021-09-03 16:33:54,334|root|INFO|test_upp||0/10|
|2021-09-03 16:33:55,248|root|INFO|test_upp||1/10|
|2021-09-03 16:33:56,160|root|INFO|test_upp||2/10|
|2021-09-03 16:33:57,072|root|INFO|test_upp||3/10|
|2021-09-03 16:33:57,979|root|INFO|test_upp||4/10|
|2021-09-03 16:33:58,889|root|INFO|test_upp||5/10|
|2021-09-03 16:33:59,794|root|INFO|test_upp||6/10|
|2021-09-03 16:34:00,692|root|INFO|test_upp||7/10|
|2021-09-03 16:34:01,598|root|INFO|test_upp||8/10|
|2021-09-03 16:34:02,500|root|INFO|test_upp||9/10|
|2021-09-03 16:34:03,406|root|INFO|test_upp||10/10|
|2021-09-03 16:34:06,173|root|INFO|test_upp||cls name: 森林|
|2021-09-03 16:34:06,750|root|INFO|test_upp||0/10|
|2021-09-03 16:34:07,665|root|INFO|test_upp||1/10|
|2021-09-03 16:34:08,613|root|INFO|test_upp||2/10|
|2021-09-03 16:34:09,598|root|INFO|test_upp||3/10|
|2021-09-03 16:34:10,564|root|INFO|test_upp||4/10|
|2021-09-03 16:34:11,509|root|INFO|test_upp||5/10|
|2021-09-03 16:34:12,505|root|INFO|test_upp||6/10|
|2021-09-03 16:34:13,494|root|INFO|test_upp||7/10|
|2021-09-03 16:34:14,406|root|INFO|test_upp||8/10|
|2021-09-03 16:34:15,326|root|INFO|test_upp||9/10|
|2021-09-03 16:34:16,239|root|INFO|test_upp||10/10|
|2021-09-03 16:34:19,322|root|INFO|test_upp||done---------------------------------|
